3.632776498794555664e+00,3.244387149810791016e+00,1.091867160797119141e+01
3.612220287322998047e+00,3.258112192153930664e+00,1.092608070373535156e+01
3.649041414260864258e+00,3.271647691726684570e+00,1.093237781524658203e+01
3.669457674026489258e+00,3.296896696090698242e+00,1.094497776031494141e+01
3.661244153976440430e+00,3.328417301177978516e+00,1.096130466461181641e+01
3.630963325500488281e+00,3.353663444519042969e+00,1.097480010986328125e+01
3.598436355590820312e+00,3.376389980316162109e+00,1.098704242706298828e+01
3.567969083786010742e+00,3.396863937377929688e+00,1.099809265136718750e+01
3.523584604263305664e+00,3.415775060653686523e+00,1.100858592987060547e+01
3.488854646682739258e+00,3.434134006500244141e+00,1.101862525939941406e+01
3.449580907821655273e+00,3.447530746459960938e+00,1.102619743347167969e+01
3.413227558135986328e+00,3.462172746658325195e+00,1.103435802459716797e+01
3.367683887481689453e+00,3.474660158157348633e+00,1.104157352447509766e+01
3.310984373092651367e+00,3.486372947692871094e+00,1.104858970642089844e+01
3.266162395477294922e+00,3.499658346176147461e+00,1.105620384216308594e+01
3.217292785644531250e+00,3.513747453689575195e+00,1.106430244445800781e+01
3.202858686447143555e+00,3.529073238372802734e+00,1.107242488861083984e+01
3.154676437377929688e+00,3.529534101486206055e+00,1.107351398468017578e+01
3.104489803314208984e+00,3.525534868240356445e+00,1.107234954833984375e+01
3.051966190338134766e+00,3.517747402191162109e+00,1.106928253173828125e+01
3.003260135650634766e+00,3.504626512527465820e+00,1.101655673980712891e+01
2.968273878097534180e+00,3.483659505844116211e+00,1.084170627593994141e+01
2.934377193450927734e+00,3.463159322738647461e+00,1.067033195495605469e+01
2.902297735214233398e+00,3.443920850753784180e+00,1.050432014465332031e+01
2.872915506362915039e+00,3.425930500030517578e+00,1.034493446350097656e+01
2.846184730529785156e+00,3.408511638641357422e+00,1.019448375701904297e+01
2.821043729782104492e+00,3.390558719635009766e+00,1.005464649200439453e+01
2.795687437057495117e+00,3.370711088180541992e+00,9.924057006835937500e+00
2.767644882202148438e+00,3.347535610198974609e+00,9.797972679138183594e+00
2.734071969985961914e+00,3.319308757781982422e+00,9.668169021606445312e+00
2.692901849746704102e+00,3.284714698791503906e+00,9.524752616882324219e+00
2.644159793853759766e+00,3.243145704269409180e+00,9.362526893615722656e+00
2.590018749237060547e+00,3.195261478424072266e+00,9.184007644653320312e+00
2.534461975097656250e+00,3.142828226089477539e+00,8.996398925781250000e+00
2.482059478759765625e+00,3.088642358779907227e+00,8.810017585754394531e+00
2.435218811035156250e+00,3.035157918930053711e+00,8.631307601928710938e+00
2.395663499832153320e+00,2.984524726867675781e+00,8.463601112365722656e+00
2.362512826919555664e+00,2.937875509262084961e+00,8.305652618408203125e+00
2.335112094879150391e+00,2.896145343780517578e+00,8.157894134521484375e+00
2.313968420028686523e+00,2.860219478607177734e+00,8.022816658020019531e+00
2.300110340118408203e+00,2.831342458724975586e+00,7.903628349304199219e+00
2.294575929641723633e+00,2.810816526412963867e+00,7.801814556121826172e+00
2.297317743301391602e+00,2.799639225006103516e+00,7.713663578033447266e+00
2.306133031845092773e+00,2.798376083374023438e+00,7.630469799041748047e+00
2.317564010620117188e+00,2.806617021560668945e+00,7.541855812072753906e+00
2.328602790832519531e+00,2.823810100555419922e+00,7.441157817840576172e+00
2.338735580444335938e+00,2.849334001541137695e+00,7.329026699066162109e+00
2.348333835601806641e+00,2.882228851318359375e+00,7.209796905517578125e+00
2.359972238540649414e+00,2.921605348587036133e+00,7.092662334442138672e+00
2.375463247299194336e+00,2.965857505798339844e+00,6.983890533447265625e+00
2.394893407821655273e+00,3.013226985931396484e+00,6.885295867919921875e+00
2.417154550552368164e+00,3.061602592468261719e+00,6.794683933258056641e+00
2.439401388168334961e+00,3.108741521835327148e+00,6.705716133117675781e+00
2.458409786224365234e+00,3.152439355850219727e+00,6.610137939453125000e+00
2.470334291458129883e+00,3.190223217010498047e+00,6.496991157531738281e+00
2.475261688232421875e+00,3.218470335006713867e+00,6.363683223724365234e+00
2.481569766998291016e+00,3.229857444763183594e+00,6.224612236022949219e+00
2.476644277572631836e+00,3.227905273437500000e+00,6.052286624908447266e+00
2.460558414459228516e+00,3.211498498916625977e+00,5.847445487976074219e+00
2.434235572814941406e+00,3.180557489395141602e+00,5.613625526428222656e+00
2.400305747985839844e+00,3.136218309402465820e+00,5.357778549194335938e+00
2.360136985778808594e+00,3.079741477966308594e+00,5.086086273193359375e+00
2.276037454605102539e+00,3.022960901260375977e+00,4.932720661163330078e+00
2.165489912033081055e+00,2.964401483535766602e+00,4.851779460906982422e+00
2.029351711273193359e+00,2.906747817993164062e+00,4.742146015167236328e+00
1.887542247772216797e+00,2.849144220352172852e+00,4.623413562774658203e+00
1.757050514221191406e+00,2.791368484497070312e+00,4.511571884155273438e+00
1.641214847564697266e+00,2.735762119293212891e+00,4.408144950866699219e+00
1.553308844566345215e+00,2.683387041091918945e+00,4.317314624786376953e+00
1.549724817276000977e+00,2.631818294525146484e+00,4.258365154266357422e+00
1.543769359588623047e+00,2.591931343078613281e+00,4.198620796203613281e+00
1.503404259681701660e+00,2.591275691986083984e+00,4.122680187225341797e+00
1.467282891273498535e+00,2.599302768707275391e+00,4.048574924468994141e+00
1.436397075653076172e+00,2.615563154220581055e+00,3.977662563323974609e+00
1.412333250045776367e+00,2.638349294662475586e+00,3.911812305450439453e+00
1.395335674285888672e+00,2.665719509124755859e+00,3.851813554763793945e+00
1.384718298912048340e+00,2.695580720901489258e+00,3.797911405563354492e+00
1.378392338752746582e+00,2.726430654525756836e+00,3.749215841293334961e+00
1.374659419059753418e+00,2.757407426834106445e+00,3.704627513885498047e+00
1.372393965721130371e+00,2.787719964981079102e+00,3.663518190383911133e+00
1.371248841285705566e+00,2.816537380218505859e+00,3.625545740127563477e+00
1.371099948883056641e+00,2.842936992645263672e+00,3.590338706970214844e+00
1.370317935943603516e+00,2.866150379180908203e+00,3.556199312210083008e+00
1.366809368133544922e+00,2.885031461715698242e+00,3.521392822265625000e+00
1.357993721961975098e+00,2.898622751235961914e+00,3.483392000198364258e+00
1.342311859130859375e+00,2.905938386917114258e+00,3.440727949142456055e+00
1.319909095764160156e+00,2.905990600585937500e+00,3.393586397171020508e+00
1.292681932449340820e+00,2.898607015609741211e+00,3.343352794647216797e+00
1.263328671455383301e+00,2.884369850158691406e+00,3.292288303375244141e+00
1.234004497528076172e+00,2.864965200424194336e+00,3.242385387420654297e+00
1.206821441650390625e+00,2.842333078384399414e+00,3.195522546768188477e+00
1.181957125663757324e+00,2.819016218185424805e+00,3.151744127273559570e+00
1.159519910812377930e+00,2.796913623809814453e+00,3.110967874526977539e+00
1.140193104743957520e+00,2.776486635208129883e+00,3.073132038116455078e+00
1.124001502990722656e+00,2.757786989212036133e+00,3.037596225738525391e+00
1.112013220787048340e+00,2.739217042922973633e+00,3.004466295242309570e+00
1.104079842567443848e+00,2.719383239746093750e+00,2.973640680313110352e+00
1.100023746490478516e+00,2.697007417678833008e+00,2.945015668869018555e+00
1.098940610885620117e+00,2.671523809432983398e+00,2.918582677841186523e+00
1.099960565567016602e+00,2.643070936203002930e+00,2.894603013992309570e+00
1.102897882461547852e+00,2.612387895584106445e+00,2.873801231384277344e+00
1.108026504516601562e+00,2.580341815948486328e+00,2.856898784637451172e+00
1.115882754325866699e+00,2.548218250274658203e+00,2.844743251800537109e+00
1.126742124557495117e+00,2.517458677291870117e+00,2.837243556976318359e+00
1.141101360321044922e+00,2.489354610443115234e+00,2.834401607513427734e+00
1.159050107002258301e+00,2.464769124984741211e+00,2.836047649383544922e+00
1.180117249488830566e+00,2.444322586059570312e+00,2.841362714767456055e+00
1.203918099403381348e+00,2.428077697753906250e+00,2.849791765213012695e+00
1.228339076042175293e+00,2.416119098663330078e+00,2.859821796417236328e+00
1.252001047134399414e+00,2.407943964004516602e+00,2.870428085327148438e+00
1.273046731948852539e+00,2.402710437774658203e+00,2.880091428756713867e+00
1.291409611701965332e+00,2.398702859878540039e+00,2.888720512390136719e+00
1.309278249740600586e+00,2.393164634704589844e+00,2.897797107696533203e+00
1.328621029853820801e+00,2.383821487426757812e+00,2.908412933349609375e+00
1.351366043090820312e+00,2.368889808654785156e+00,2.921944856643676758e+00
1.376906514167785645e+00,2.348183155059814453e+00,2.937956809997558594e+00
1.402561545372009277e+00,2.323045969009399414e+00,2.954757452011108398e+00
1.424743890762329102e+00,2.295365333557128906e+00,2.969784021377563477e+00
1.440600872039794922e+00,2.267026424407958984e+00,2.981348037719726562e+00
1.449839234352111816e+00,2.238890171051025391e+00,2.989204168319702148e+00
1.452845215797424316e+00,2.211629629135131836e+00,2.992989301681518555e+00
1.451663136482238770e+00,2.185125350952148438e+00,2.993613958358764648e+00
1.447685122489929199e+00,2.159041404724121094e+00,2.991308689117431641e+00
1.442072153091430664e+00,2.133213281631469727e+00,2.986583471298217773e+00
1.435450196266174316e+00,2.107275962829589844e+00,2.980119943618774414e+00
1.427700400352478027e+00,2.081095933914184570e+00,2.972879409790039062e+00
1.417378306388854980e+00,2.055367469787597656e+00,2.964871168136596680e+00
1.400775432586669922e+00,2.031913280487060547e+00,2.953860044479370117e+00
1.373128056526184082e+00,2.012961387634277344e+00,2.936348438262939453e+00
1.330000162124633789e+00,2.000362634658813477e+00,2.908586978912353516e+00
1.268600583076477051e+00,1.994756102561950684e+00,2.867816925048828125e+00
1.188982129096984863e+00,1.995161652565002441e+00,2.814100265502929688e+00
1.093505978584289551e+00,1.998776078224182129e+00,2.749454975128173828e+00
1.060356855392456055e+00,1.982460141181945801e+00,2.722222805023193359e+00
1.027294397354125977e+00,1.961095690727233887e+00,2.696647405624389648e+00
9.932662248611450195e-01,1.934084057807922363e+00,2.673631429672241211e+00
9.601460695266723633e-01,1.901400566101074219e+00,2.655494928359985352e+00
9.305282831192016602e-01,1.863721847534179688e+00,2.644519329071044922e+00
9.071537256240844727e-01,1.822343707084655762e+00,2.642545223236083984e+00
8.921874761581420898e-01,1.778921127319335938e+00,2.650197744369506836e+00
8.864109516143798828e-01,1.735555887222290039e+00,2.666307926177978516e+00
8.890484571456909180e-01,1.694532394409179688e+00,2.688357114791870117e+00
8.981653451919555664e-01,1.658429503440856934e+00,2.713006496429443359e+00
9.116145372390747070e-01,1.629542827606201172e+00,2.737541675567626953e+00
9.276949167251586914e-01,1.609340310096740723e+00,2.760471820831298828e+00
9.458291530609130859e-01,1.598003029823303223e+00,2.782213687896728516e+00
9.660193920135498047e-01,1.594895005226135254e+00,2.804037094116210938e+00
9.886527061462402344e-01,1.598778367042541504e+00,2.827450752258300781e+00
1.013761162757873535e+00,1.608258724212646484e+00,2.852993965148925781e+00
1.040565371513366699e+00,1.622708082199096680e+00,2.879777431488037109e+00
1.067521929740905762e+00,1.642020940780639648e+00,2.905519485473632812e+00
1.100267767906188965e+00,1.664492130279541016e+00,2.932080984115600586e+00
1.179380893707275391e+00,1.678651809692382812e+00,2.983069896697998047e+00
